block,transect,year,visit,code,common.name,genus,species,quadrant,distance
4,60,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,50
4,60,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,50
4,60,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
4,60,2010,1,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
4,60,2010,1,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
4,60,2010,2,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
4,61,2010,1,B-CCSP,Clay-colored Sparrow,Spizella,pallida,3,75
4,61,2010,2,B-CCSP,Clay-colored Sparrow,Spizella,pallida,2,50
4,61,2010,2,B-CCSP,Clay-colored Sparrow,Spizella,pallida,4,50
4,61,2010,1,B-CHSP,Chipping Sparrow,Spizella,passerina,2,50
4,61,2010,1,B-CHSP,Chipping Sparrow,Spizella,passerina,3,50
4,61,2010,2,B-CHSP,Chipping Sparrow,Spizella,passerina,4,50
4,61,2010,3,B-CHSP,Chipping Sparrow,Spizella,passerina,1,25
4,61,2010,3,B-CHSP,Chipping Sparrow,Spizella,passerina,2,50
4,61,2010,3,B-CHSP,Chipping Sparrow,Spizella,passerina,3,75
4,61,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
4,61,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,50
4,61,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
4,61,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,50
4,61,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
4,61,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
4,61,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
4,61,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
4,61,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
4,61,2010,1,B-WEME,Western Meadowlark,Sturnella,neglecta,4,100
4,61,2010,2,B-WEME,Western Meadowlark,Sturnella,neglecta,3,100
4,61,2010,2,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
4,62,2010,3,B-CCSP,Clay-colored Sparrow,Spizella,pallida,2,100
4,62,2010,2,B-CHSP,Chipping Sparrow,Spizella,passerina,1,50
4,62,2010,2,B-CHSP,Chipping Sparrow,Spizella,passerina,3,50
4,62,2010,3,B-CHSP,Chipping Sparrow,Spizella,passerina,1,75
4,62,2010,3,B-CHSP,Chipping Sparrow,Spizella,passerina,2,50
4,62,2010,2,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,1,75
4,62,2010,3,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,3,50
4,62,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
4,62,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
4,62,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
4,62,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,50
4,62,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
4,62,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
4,62,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,25
4,62,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
4,62,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
4,62,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
4,62,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,25
4,62,2010,1,B-WEME,Western Meadowlark,Sturnella,neglecta,3,100
4,62,2010,2,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
4,63,2010,1,B-CHSP,Chipping Sparrow,Spizella,passerina,3,50
4,63,2010,1,B-CHSP,Chipping Sparrow,Spizella,passerina,4,50
4,63,2010,2,B-CHSP,Chipping Sparrow,Spizella,passerina,3,50
4,63,2010,2,B-CHSP,Chipping Sparrow,Spizella,passerina,4,50
4,63,2010,3,B-CHSP,Chipping Sparrow,Spizella,passerina,1,25
4,63,2010,3,B-CHSP,Chipping Sparrow,Spizella,passerina,2,50
4,63,2010,3,B-CHSP,Chipping Sparrow,Spizella,passerina,3,75
4,63,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
4,63,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
4,63,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
4,63,2010,1,B-WEME,Western Meadowlark,Sturnella,neglecta,2,75
4,63,2010,1,B-WEME,Western Meadowlark,Sturnella,neglecta,3,150
4,63,2010,2,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
4,63,2010,3,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
4,63,2010,3,B-WEME,Western Meadowlark,Sturnella,neglecta,3,100
4,63,2010,3,B-WEME,Western Meadowlark,Sturnella,neglecta,4,100
4,64,2010,2,B-CCSP,Clay-colored Sparrow,Spizella,pallida,3,100
4,64,2010,3,B-CCSP,Clay-colored Sparrow,Spizella,pallida,3,75
4,64,2010,1,B-CHSP,Chipping Sparrow,Spizella,passerina,4,75
4,64,2010,2,B-CHSP,Chipping Sparrow,Spizella,passerina,3,75
4,64,2010,1,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,3,50
4,64,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,50
4,64,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
4,64,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
4,64,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
4,64,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
4,64,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
4,64,2010,1,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
4,64,2010,1,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
4,64,2010,1,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
4,64,2010,2,B-WEME,Western Meadowlark,Sturnella,neglecta,3,50
4,64,2010,3,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
4,64,2010,3,B-WEME,Western Meadowlark,Sturnella,neglecta,4,100
5,65,2010,1,B-CHSP,Chipping Sparrow,Spizella,passerina,1,75
5,65,2010,1,B-CHSP,Chipping Sparrow,Spizella,passerina,2,75
5,65,2010,2,B-CHSP,Chipping Sparrow,Spizella,passerina,3,100
5,65,2010,3,B-CHSP,Chipping Sparrow,Spizella,passerina,1,75
5,65,2010,3,B-CHSP,Chipping Sparrow,Spizella,passerina,2,50
5,65,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
5,65,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
5,65,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
5,65,2010,1,B-WEME,Western Meadowlark,Sturnella,neglecta,4,100
5,65,2010,3,B-WEME,Western Meadowlark,Sturnella,neglecta,3,100
5,66,2010,1,B-CHSP,Chipping Sparrow,Spizella,passerina,1,100
5,66,2010,2,B-CHSP,Chipping Sparrow,Spizella,passerina,2,50
5,66,2010,2,B-CHSP,Chipping Sparrow,Spizella,passerina,4,50
5,66,2010,3,B-CHSP,Chipping Sparrow,Spizella,passerina,1,75
5,66,2010,3,B-CHSP,Chipping Sparrow,Spizella,passerina,2,75
5,66,2010,1,B-SPTO,Spotted Towhee,Pipilo,maculatus,1,100
5,66,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
5,66,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
5,66,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
5,66,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
5,66,2010,1,B-WEME,Western Meadowlark,Sturnella,neglecta,2,100
5,66,2010,2,B-WEME,Western Meadowlark,Sturnella,neglecta,2,75
5,67,2010,1,B-CHSP,Chipping Sparrow,Spizella,passerina,1,75
5,67,2010,3,B-CHSP,Chipping Sparrow,Spizella,passerina,1,25
5,67,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,50
5,67,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
5,67,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
5,67,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
5,67,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
5,67,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
5,67,2010,1,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
5,67,2010,3,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
5,68,2010,1,B-CHSP,Chipping Sparrow,Spizella,passerina,4,100
5,68,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
5,68,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
5,68,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
5,68,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
5,68,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,50
5,68,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
5,68,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
5,68,2010,1,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
5,68,2010,1,B-WEME,Western Meadowlark,Sturnella,neglecta,3,100
5,68,2010,2,B-WEME,Western Meadowlark,Sturnella,neglecta,2,100
5,69,2010,3,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,3,75
5,69,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
5,69,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
5,69,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
5,69,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
5,69,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
5,69,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
5,69,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
5,69,2010,1,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
5,70,2010,1,B-CHSP,Chipping Sparrow,Spizella,passerina,1,100
5,70,2010,1,B-CHSP,Chipping Sparrow,Spizella,passerina,4,75
5,70,2010,3,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,4,75
5,70,2010,3,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,4,75
5,70,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
5,70,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
5,70,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
5,70,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
5,70,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
5,70,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
5,70,2010,1,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
5,70,2010,1,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
5,71,2010,1,B-CHSP,Chipping Sparrow,Spizella,passerina,3,75
5,71,2010,1,B-CHSP,Chipping Sparrow,Spizella,passerina,3,150
5,71,2010,3,B-CHSP,Chipping Sparrow,Spizella,passerina,3,75
5,71,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
5,71,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
5,71,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
5,71,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,50
5,71,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,50
5,71,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
5,71,2010,1,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
5,71,2010,1,B-WEME,Western Meadowlark,Sturnella,neglecta,4,100
5,71,2010,2,B-WEME,Western Meadowlark,Sturnella,neglecta,3,100
5,72,2010,2,B-CHSP,Chipping Sparrow,Spizella,passerina,2,75
5,72,2010,1,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,4,50
5,72,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,50
5,72,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
5,72,2010,2,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
5,72,2010,2,B-WEME,Western Meadowlark,Sturnella,neglecta,3,100
5,72,2010,3,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
5,73,2010,1,B-CHSP,Chipping Sparrow,Spizella,passerina,4,50
5,73,2010,2,B-CHSP,Chipping Sparrow,Spizella,passerina,2,50
5,73,2010,3,B-CHSP,Chipping Sparrow,Spizella,passerina,4,100
5,73,2010,1,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,2,50
5,73,2010,3,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,4,75
5,73,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
5,73,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
5,73,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,150
5,73,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
5,73,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,25
5,73,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
5,73,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
5,73,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,25
5,73,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
5,73,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
5,73,2010,1,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
5,73,2010,1,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
5,73,2010,3,B-WEME,Western Meadowlark,Sturnella,neglecta,1,75
5,73,2010,3,B-WEME,Western Meadowlark,Sturnella,neglecta,4,100
5,74,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
5,74,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
5,74,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
5,74,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
5,74,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
5,74,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
5,74,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
5,74,2010,1,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
5,74,2010,3,B-WEME,Western Meadowlark,Sturnella,neglecta,2,100
5,74,2010,3,B-WEME,Western Meadowlark,Sturnella,neglecta,4,100
5,74,2010,3,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
5,75,2010,1,B-CHSP,Chipping Sparrow,Spizella,passerina,1,25
5,75,2010,1,B-CHSP,Chipping Sparrow,Spizella,passerina,1,50
5,75,2010,1,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,2,75
5,75,2010,3,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,2,100
5,75,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
5,75,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
5,75,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,25
5,75,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,25
5,75,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
5,75,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
5,75,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
5,75,2010,1,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
5,76,2010,1,B-CCSP,Clay-colored Sparrow,Spizella,pallida,1,75
5,76,2010,1,B-CCSP,Clay-colored Sparrow,Spizella,pallida,4,100
5,76,2010,2,B-CCSP,Clay-colored Sparrow,Spizella,pallida,3,100
5,76,2010,1,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,1,75
5,76,2010,1,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,4,50
5,76,2010,2,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,1,75
5,76,2010,2,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,3,50
5,76,2010,3,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,1,75
5,76,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
5,76,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
5,76,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,50
5,76,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
5,76,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,25
5,76,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
5,76,2010,2,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
5,76,2010,3,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
5,77,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
5,77,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
5,77,2010,2,B-WEME,Western Meadowlark,Sturnella,neglecta,2,100
5,78,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
5,78,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
5,78,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
5,78,2010,2,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
5,79,2010,2,B-CHSP,Chipping Sparrow,Spizella,passerina,2,75
5,79,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
5,79,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
5,79,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
5,79,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,25
5,79,2010,2,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
5,79,2010,3,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
5,80,2010,1,B-CCSP,Clay-colored Sparrow,Spizella,pallida,1,100
5,80,2010,1,B-CHSP,Chipping Sparrow,Spizella,passerina,4,75
5,80,2010,2,B-CHSP,Chipping Sparrow,Spizella,passerina,1,100
5,80,2010,3,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,1,100
5,80,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
5,80,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
5,80,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
5,80,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
5,80,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,25
5,80,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
5,80,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
5,80,2010,1,B-WEME,Western Meadowlark,Sturnella,neglecta,2,100
5,80,2010,1,B-WEME,Western Meadowlark,Sturnella,neglecta,4,100
5,80,2010,2,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
5,80,2010,3,B-WEME,Western Meadowlark,Sturnella,neglecta,2,100
5,80,2010,3,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
6,81,2010,1,B-CHSP,Chipping Sparrow,Spizella,passerina,1,100
6,81,2010,3,B-CHSP,Chipping Sparrow,Spizella,passerina,2,100
6,81,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
6,81,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
6,81,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
6,81,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
6,81,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
6,81,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
6,81,2010,2,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
6,81,2010,2,B-WEME,Western Meadowlark,Sturnella,neglecta,3,100
6,81,2010,1,B-WEME,Western Meadowlark,Sturnella,neglecta,2,100
6,82,2010,2,B-CHSP,Chipping Sparrow,Spizella,passerina,1,75
6,82,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
6,82,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
6,82,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
6,82,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
6,82,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
6,82,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
6,82,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,50
6,82,2010,2,B-WEME,Western Meadowlark,Sturnella,neglecta,3,150
6,82,2010,2,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
6,82,2010,2,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
6,82,2010,3,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
6,82,2010,3,B-WEME,Western Meadowlark,Sturnella,neglecta,3,150
6,82,2010,3,B-WEME,Western Meadowlark,Sturnella,neglecta,4,100
6,83,2010,1,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,1,75
6,83,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
6,83,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
6,83,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,25
6,83,2010,3,B-WEME,Western Meadowlark,Sturnella,neglecta,4,100
6,84,2010,2,B-CHSP,Chipping Sparrow,Spizella,passerina,4,25
6,84,2010,2,B-CHSP,Chipping Sparrow,Spizella,passerina,4,75
6,84,2010,1,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,1,75
6,84,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
6,84,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,50
6,84,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
6,84,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,150
6,84,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
6,84,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
6,84,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
6,84,2010,2,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
6,84,2010,2,B-WEME,Western Meadowlark,Sturnella,neglecta,4,50
6,84,2010,1,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
6,84,2010,3,B-WEME,Western Meadowlark,Sturnella,neglecta,3,150
6,85,2010,3,B-CHSP,Chipping Sparrow,Spizella,passerina,4,100
6,85,2010,1,B-EMPD,Empidonax Flycatcher,NA,NA,4,150
6,85,2010,3,B-EMPD,Empidonax Flycatcher,NA,NA,4,100
6,85,2010,2,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,1,75
6,85,2010,2,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,4,50
6,85,2010,3,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,4,75
6,85,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
6,85,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
6,85,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
6,85,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,50
6,85,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
6,85,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
6,85,2010,2,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
6,85,2010,2,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
6,85,2010,1,B-WEME,Western Meadowlark,Sturnella,neglecta,4,100
6,85,2010,3,B-WEME,Western Meadowlark,Sturnella,neglecta,2,100
6,86,2010,1,B-EMPD,Empidonax Flycatcher,NA,NA,3,150
6,86,2010,3,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,3,75
6,86,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
6,86,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
6,86,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
6,86,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,25
6,86,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,50
6,86,2010,2,B-WEME,Western Meadowlark,Sturnella,neglecta,2,100
6,86,2010,2,B-WEME,Western Meadowlark,Sturnella,neglecta,3,100
6,86,2010,1,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
6,86,2010,1,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
6,86,2010,3,B-WEME,Western Meadowlark,Sturnella,neglecta,3,100
6,86,2010,3,B-WEME,Western Meadowlark,Sturnella,neglecta,3,100
6,87,2010,2,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,1,75
6,87,2010,1,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,1,50
6,87,2010,1,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,3,75
6,87,2010,3,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,1,50
6,87,2010,3,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,3,100
6,87,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
6,87,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
6,87,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,50
6,87,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
6,87,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
6,87,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
6,87,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
6,87,2010,2,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
6,87,2010,1,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
6,87,2010,1,B-WEME,Western Meadowlark,Sturnella,neglecta,4,100
6,88,2010,1,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,4,75
6,88,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
6,88,2010,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
6,88,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
6,88,2010,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
6,88,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
6,88,2010,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
